address.administrative_area,address.country,address.locality,address.postal_code,address.street,field_office.address.administrative_area,field_office.address.country,field_office.address.locality,field_office.address.postal_code,field_office.address.street,field_office.aor,field_office.email,field_office.field_office,field_office.id,field_office.name,field_office.phone,facility_type.id,facility_type.description,facility_type.expanded_name,inspection.last_type,inspection.last_date,inspection.last_rating,image_url,osm.latitude,osm.longitude,osm.url,name,page_updated_date,phone,population.avg_stay_length,population.female.allowed,population.female.criminal,population.female.non_criminal,population.male.allowed,population.male.criminal,population.male.non_criminal,population.housing.mandatory,population.housing.guaranteed_min,population.ice_threat_level.level_1,population.ice_threat_level.level_2,population.ice_threat_level.level_3,population.ice_threat_level.none,population.security_threat.low,population.security_threat.medium_low,population.security_threat.medium_high,population.security_threat.high,population.total,wikipedia.page_url,wikidata.page_url
NE,"",DAKOTA CITY,68731,1601 BROADWAY,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2024-12-07,Pass,"",42.4153516,-96.4185300,https://www.openstreetmap.org/?mlat=42.4153516&mlon=-96.4185300&zoom=15,DAKOTA COUNTY JAIL,,"",16.4300791556728,true,0.833333333333333,1.91666666666667,true,13.5505952380952,6.64880952380953,18.6964285714286,,1.41666666666667,1.56547619047619,0.997023809523809,18.9702380952381,5.16071428571429,7.41071428571429,7.80952380952381,2.56845238095238,22.949404761904734,https://en.wikipedia.org/wiki/Lynching_of_Charles_Bannon,""
TX,"",DALLAS,75202,111 WEST COMMERCE STREET,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-07-18,Pass,"",32.7762719,-96.7968559,https://www.openstreetmap.org/?mlat=32.7762719&mlon=-96.7968559&zoom=15,DALLAS COUNTY JAIL - LEW STERRETT JUSTICE CENTER,,"",1.38647342995169,true,0.148809523809524,0.520833333333333,true,2.7232142857143,3.87797619047624,3.88988095238104,,0.0,0.00892857142857143,0.0,7.26190476190501,7.07738095238119,0.181547619047619,0.00595238095238095,0.00595238095238095,7.270833333333397,https://en.wikipedia.org/wiki/Dimitrius_Underwood,""
CO,United States,Aurora,80010,3130 OAKLAND ST,CO,United States,Centennial,80111,12445 E. Caley Avenue,"Colorado, Wyoming",Denver.Outreach@ice.dhs.gov,Denver Field Office,DEN,Centennial - ERO,(720) 873-2899,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-02-13,Pass,https://www.ice.gov/sites/default/files/images/detention/denicdf.jpg,39.7405111,-104.8309940,https://www.openstreetmap.org/?mlat=39.7405111&mlon=-104.8309940&zoom=15,DENVER CONTRACT DETENTION FACILITY,2025-02-10T14:14:17.000000+0000,"",65.1419484432541,true,20.202380952381,54.4732142857143,true,327.842261904762,777.047619047622,810.907738095239,600,93.9196428571428,42.0565476190476,50.4375,993.151785714284,554.997023809525,227.041666666667,235.657738095238,161.869047619047,1179.565476190479,https://en.wikipedia.org/wiki/GEO_Group,""
NJ,United States,Newark,07105,451 Doremus Avenue,NJ,United States,Newark,07102,970 Broad St. 11th Floor,New Jersey,Newark.Outreach@ice.dhs.gov,Newark Field Office,NEW,Newark - ERO,(862) 445-9200,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2025-08-28,"",https://www.ice.gov/sites/default/files/2025-05/detFacDelaney.png,40.7356570,-74.1723667,https://www.openstreetmap.org/?mlat=40.7356570&mlon=-74.1723667&zoom=15,DELANEY HALL DETENTION FACILITY,2025-09-15T09:47:56.000000+0000,"",18.698902027027,true,1.66964285714286,15.9107142857143,true,29.1815476190476,165.556547619048,118.9375,700,0.854166666666667,2.87202380952381,8.70535714285714,199.886904761905,151.318452380952,38.4910714285714,15.2946428571429,7.21428571428572,212.31845238095275,https://en.wikipedia.org/wiki/Newark_immigration_detention_center_incident,""
WI,United States,Juneau,53039,215 WEST CENTRAL STREET,IL,United States,Chicago,60605,101 W Ida B Wells Drive Suite 4000,"Illinois, Indiana, Wisconsin, Missouri, Kentucky, Kansas",Chicago.Outreach@ice.dhs.gov,Chicago Field Office,CHI,Chicago - ERO,(872) 351-3990,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-04-03,Pass,https://www.ice.gov/sites/default/files/images/detention/dodgewi.jpg,43.4055504,-88.7051037,https://www.openstreetmap.org/?mlat=43.4055504&mlon=-88.7051037&zoom=15,DODGE COUNTY JAIL,2025-08-26T12:34:43.000000+0000,"",35.7836774827925,true,0.449404761904762,0.744047619047619,true,81.3928571428571,26.4166666666667,89.1994047619046,0,16.4226190476191,7.47321428571429,5.78571428571428,79.3214285714284,12.8303571428571,13.1904761904762,44.2946428571429,38.6875,109.00297619047618,https://en.wikipedia.org/wiki/Georgia_Trust_for_Historic_Preservation,https://www.wikidata.org/wiki/Q134296569
WI,"",SUPERIOR,54880,1409 HAMMOND AVENUE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-02-10,Pending Final Rating,"",46.7207737,-92.1040796,https://www.openstreetmap.org/?mlat=46.7207737&mlon=-92.1040796&zoom=15,DOUGLAS COUNTY,,"",4.2,true,0.0386904761904762,0.241071428571429,true,0.580357142857143,1.7172619047619,1.14583333333333,,0.0238095238095238,0.00892857142857143,0.0952380952380952,2.44940476190476,0.857142857142857,1.14285714285714,0.544642857142857,0.0327380952380952,2.577380952380948,"",https://www.wikidata.org/wiki/Q494936
AZ,United States,Eloy,85131,1705 EAST HANNA RD,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,(602) 257-5900,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-10-31,Pass,https://www.ice.gov/sites/default/files/images/detention/eaz.jpg,32.7551703,-111.5534930,https://www.openstreetmap.org/?mlat=32.7551703&mlon=-111.5534930&zoom=15,ELOY FEDERAL CONTRACT FACILITY,2025-04-30T04:44:51.000000+0000,"",43.888813559322,true,100.648809523809,538.976190476188,true,203.958333333333,557.321428571433,903.595238095226,900,117.22619047619,55.6160714285714,89.0029761904761,1139.05952380951,1007.70238095237,86.8005952380952,152.369047619048,154.032738095238,1400.9047619047628,https://en.wikipedia.org/wiki/List_of_Hawaii_state_prisons,""
TX,United States,Eden,76837,702 E BROADWAY ST,TX,United States,Dallas,75247,8101 N. Stemmons Frwy,"North Texas, Oklahoma",Dallas.Outreach@ice.dhs.gov,Dallas Field Office,DAL,Dallas - ERO,(972) 367-2200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-02-27,Pass,https://www.ice.gov/sites/default/files/images/detention/edenDetCenter_0.jpg,31.2161476,-99.8454772,https://www.openstreetmap.org/?mlat=31.2161476&mlon=-99.8454772&zoom=15,EDEN DETENTION CTR,2025-02-10T10:58:55.000000+0000,"",24.5151710781149,false,0.0148809523809524,0.220238095238095,true,17.9851190476191,107.154761904762,77.613095238095,0,2.24404761904762,1.375,3.13988095238095,118.616071428571,102.622023809524,18.9315476190476,2.91071428571429,0.910714285714286,125.37500000000016,"",""
TX,United States,La Villa,78562,1330 HIGHWAY 107,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-05-22,Pass,https://www.ice.gov/sites/default/files/images/detention/sa-eh.jpg,26.2986827,-97.9286117,https://www.openstreetmap.org/?mlat=26.2986827&mlon=-97.9286117&zoom=15,EAST HIDALGO DETENTION CENTER,2025-02-10T10:58:31.000000+0000,"",3.87243150684932,true,0.410714285714286,0.574404761904762,true,4.7559523809524,4.25297619047621,9.50297619047625,0,2.38988095238095,0.63095238095238,0.857142857142856,6.11607142857148,4.84821428571432,1.6547619047619,2.22916666666666,1.26190476190476,9.99404761904766,https://en.wikipedia.org/wiki/2025_in_the_United_States,""
ID,United States,Mountain Home,83647,2255 E 8TH NORTH,UT,United States,West Valley City,84119-6096,2975 Decker Lake Drive Suite 100,"Utah, Idaho, Montana, Nevada",SaltLakeCity.Outreach@ice.dhs.gov,Salt Lake City Field Office,SLC,West Valley City - ERO,(801) 736-1200,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-08-20,Pending Final Rating,https://www.ice.gov/assets/pages/detention/facilities/elmoreCoJail.jpg,43.1329504,-115.6911970,https://www.openstreetmap.org/?mlat=43.1329504&mlon=-115.6911970&zoom=15,ELMORE COUNTY JAIL,2025-02-10T11:03:22.000000+0000,"",3.26241134751773,true,0.00297619047619048,0.0238095238095238,true,1.05357142857143,0.294642857142857,0.895833333333332,0,0.0892857142857143,0.00297619047619048,0.0476190476190476,1.23511904761905,0.535714285714285,0.455357142857143,0.348214285714286,0.0357142857142857,1.375000000000001,"",""
TX,United States,Raymondville,78580,1800 Industrial Drive,TX,United States,Harlingen,78552,1717 Zoy Street,South Texas,Harlingen.Outreach@ice.dhs.gov,Harlingen Field Office,HLG,Harlingen - ERO,(956) 389-7884,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06,Pass,https://www.ice.gov/sites/default/files/images/detention/elvdftx.JPG,26.4814565,-97.7830510,https://www.openstreetmap.org/?mlat=26.4814565&mlon=-97.7830510&zoom=15,EL VALLE DETENTION FACILITY,2025-09-02T07:33:33.000000+0000,"",33.6144850498339,true,26.6934523809524,377.592261904762,true,153.291666666666,296.223214285714,599.755952380961,600,38.0982142857143,24.3095238095238,28.3214285714286,763.071428571439,654.488095238101,61.5922619047617,82.1547619047619,55.5654761904762,853.8005952380944,https://en.wikipedia.org/wiki/Detention_and_deportation_of_American_citizens_in_the_second_Trump_administration,https://www.wikidata.org/wiki/Q136001654
NJ,United States,Elizabeth,07201,625 Evans Street,NJ,United States,Newark,07102,970 Broad St. 11th Floor,New Jersey,Newark.Outreach@ice.dhs.gov,Newark Field Office,NEW,Newark - ERO,(862) 445-9200,CDF,Name derived from listing at https://www.vera.org/ice-detention-trends,Contract Detention Facility,Office of Detention Oversight,2024-12-05,Pass,https://www.ice.gov/sites/default/files/images/detention/elzicdf.jpg,40.6639916,-74.2107006,https://www.openstreetmap.org/?mlat=40.6639916&mlon=-74.2107006&zoom=15,ELIZABETH CONTRACT DETENTION FACILITY,2025-05-15T10:00:16.000000+0000,"",17.2136004039724,true,1.88392857142857,16.4077380952381,true,64.6547619047614,214.21428571429,203.616071428577,285,5.64583333333334,8.47321428571428,12.6190476190476,270.422619047629,119.857142857141,140.422619047619,25.9702380952381,10.9107142857143,297.16071428571803,https://en.wikipedia.org/wiki/Donna_Texas_Port_of_Entry,""
TX,United States,El Paso,79925,8915 MONTANA AVE,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-02-13,Pass,https://www.ice.gov/sites/default/files/images/detention/epc.jpg,31.7601164,-106.4870404,https://www.openstreetmap.org/?mlat=31.7601164&mlon=-106.4870404&zoom=15,EL PASO SERVICE PROCESSING CENTER,2025-02-10T10:59:16.000000+0000,"",20.5693561532192,true,69.4315476190474,158.348214285716,true,293.788690476216,301.348214285728,659.693452380876,450,84.1547619047617,64.1130952380949,90.2857142857136,584.363095238074,363.934523809543,194.747023809541,170.398809523811,93.8363095238094,822.9166666667073,https://en.wikipedia.org/wiki/2019_El_Paso_Walmart_shooting,""
PA,"",ERIE,16503,1618 Ash Street,PA,United States,Philadelphia,19107,114 North 8th Street,"Delaware, Pennsylvania, West Virginia",Philadelphia.Outreach@ice.dhs.gov,Philadelphia Field Office,PHI,Philadelphia - ERO,(215) 656-7164,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Operational Review Self-Assessment,2025-05-12,Pending,"",42.1294712,-80.0852695,https://www.openstreetmap.org/?mlat=42.1294712&mlon=-80.0852695&zoom=15,ERIE COUNTY JAIL,,"",8.65466101694915,true,0.0,0.166666666666667,true,2.1547619047619,10.5952380952381,8.85714285714286,,0.00297619047619048,0.130952380952381,0.160714285714286,12.6220238095238,7.43154761904762,3.13095238095238,1.51488095238095,0.839285714285714,12.916666666666668,https://en.wikipedia.org/wiki/Erie_County_Jail,https://www.wikidata.org/wiki/Q5388293
TX,United States,El Paso,79936,11541 Montana Avenue,TX,United States,El Paso,79936,11541 Montana Ave Suite E,"West Texas, New Mexico",ElPaso.Outreach@ice.dhs.gov,El Paso Field Office,ELP,El Paso - ERO,(915) 225-1901,DOD,"","","",,"",https://www.ice.gov/sites/default/files/2025-09/detFacFortBliss.jpg,31.8072184,-106.2230394,https://www.openstreetmap.org/?mlat=31.8072184&mlon=-106.2230394&zoom=15,DOD DETENTION FACILITY AT FORT BLISS,2025-09-18T09:57:54.000000+0000,"",3.64849187935035,true,0.0416666666666667,0.598214285714285,true,17.1964285714285,41.1547619047618,16.5684523809523,0,5.79761904761905,3.36309523809524,5.87500000000001,43.955357142857,30.4821428571426,11.0505952380952,10.9255952380952,6.5327380952381,58.991071428571246,https://en.wikipedia.org/wiki/Fort_Bliss,""
AL,"",GADSDEN,35901,827 FORREST AVENUE,LA,United States,New Orleans,70113,1250 Poydras Suite 325,"Alabama, Arkansas, Louisiana, Mississippi, Tennessee",NewOrleans.Outreach@ice.dhs.gov,New Orleans Field Office,NOL,New Orleans - ERO,(504) 599-7800,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,2025-02-21,,"",34.0128323,-86.0030251,https://www.openstreetmap.org/?mlat=34.0128323&mlon=-86.0030251&zoom=15,ETOWAH COUNTY JAIL (ALABAMA),,"",5.85233160621762,false,1.35714285714286,3.39880952380953,true,15.3065476190477,21.8244047619048,29.6607142857145,,0.148809523809524,0.270833333333333,0.488095238095238,40.979166666667,19.7470238095239,8.32142857142858,10.3422619047619,3.47619047619047,41.886904761904894,https://en.wikipedia.org/wiki/Coosa_County_Jail,""
GA,United States,Folkston,31537,3424 HIGHWAY 252 EAST,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-30,Pass,https://www.ice.gov/sites/default/files/images/detention/folkston_0.jpg,30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,FOLKSTON ANNEX IPC,2025-09-12T06:23:35.000000+0000,"",45.9253308128544,false,0.0,0.208333333333333,true,74.1934523809524,211.494047619048,209.535714285715,338,6.55654761904762,5.84821428571429,9.10714285714286,264.383928571429,173.122023809524,52.0773809523809,44.7202380952381,15.9761904761905,285.8958333333337,"",""
GA,United States,Folkston,31537,3262 Highway 252,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,"",,"",https://www.ice.gov/sites/default/files/2025-09/detFacFolkstonDray.jpg,30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,FOLKSTON D RAY ICE PROCES,2025-09-22T06:08:37.000000+0000,"",14.6012658227848,false,0.0,0.0803571428571429,false,3.95535714285714,23.7619047619048,12.8392857142857,0,0.148809523809524,0.770833333333333,1.9375,24.9404761904762,17.1607142857143,9.38392857142858,1.17261904761905,0.0803571428571428,27.79761904761908,"",""
GA,United States,Folkston,31537,3026 Hwy 252 East,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2025-01-30,Pass,https://www.ice.gov/sites/default/files/images/detention/folkston.jpg,30.8305818,-82.0097846,https://www.openstreetmap.org/?mlat=30.8305818&mlon=-82.0097846&zoom=15,FOLKSTON MAIN IPC,2025-09-19T07:14:16.000000+0000,"",43.3000546547641,false,0.422619047619048,0.342261904761905,true,196.294642857143,479.202380952383,489.845238095238,544,13.4880952380952,16.4672619047619,22.4523809523809,623.854166666669,325.568452380953,196.607142857143,104.0,50.0863095238096,676.261904761907,"",""
AZ,"",FLORENCE,85132,3250 NORTH PINAL PARKWAY,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,(602) 257-5900,SPC,A facility owned by the government and staffed by a combination of federal and contract employees.,Service Processing Center,Office of Detention Oversight,2025-02-13,Pass,"",33.0314508,-111.3873430,https://www.openstreetmap.org/?mlat=33.0314508&mlon=-111.3873430&zoom=15,FLORENCE SERVICE PROCESSING CENTER,,"",11.903005336579,false,0.232142857142857,0.562499999999999,true,97.3422619047604,292.04464285717,261.157738095267,392,2.53869047619048,5.33928571428574,33.0624999999998,349.241071428607,297.916666666694,85.1249999999992,4.22619047619059,2.91369047619052,390.1815476190732,https://en.wikipedia.org/wiki/Florence%2C_Texas,""
GA,"",ROME,30161,2526 NEW CALHOUN HWY,GA,United States,Atlanta,30303,180 Ted Turner Dr. SW Suite 522,"Georgia, North Carolina, South Carolina",Atlanta.Outreach@ice.dhs.gov,Atlanta Field Office,ATL,Atlanta - ERO,(404) 893-1290,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,,,,"",34.2570380,-85.1646726,https://www.openstreetmap.org/?mlat=34.2570380&mlon=-85.1646726&zoom=15,FLOYD COUNTY JAIL,,"",3.15884476534296,true,0.068452380952381,0.226190476190476,true,0.735119047619047,1.58035714285714,1.3422619047619,,0.0,0.00595238095238095,0.0,2.60416666666667,0.571428571428571,1.74107142857142,0.229166666666667,0.0684523809523809,2.610119047619044,https://en.wikipedia.org/wiki/Fulton_County_Jail,""
MN,United States,Albert Lea,56007,411 SOUTH BROADWAY AVENUE,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,Office of Detention Oversight,2025-03-06,Pass,https://www.ice.gov/sites/default/files/images/detention/freebmn.jpg,43.6480127,-93.3682656,https://www.openstreetmap.org/?mlat=43.6480127&mlon=-93.3682656&zoom=15,FREEBORN COUNTY ADULT DETENTION CENTER,2025-02-10T11:05:27.000000+0000,"",38.3888048411498,false,0.0,0.0,true,44.9642857142857,36.4791666666667,65.6904761904762,0,10.5267857142857,4.10416666666667,3.07738095238095,63.7351190476191,16.0089285714286,15.1636904761905,38.0,12.2708333333333,81.44345238095241,"",""
VA,United States,Farmville,23901,508 Waterworks Road,VA,United States,Chantilly,20598-5216,14797 Murdock Street Mail Stop 5216,District of Columbia and Virginia,Washington.Outreach@ice.dhs.gov,Washington Field Office,WAS,Chantilly - ERO,(703) 633-2100,DIGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts to use all bed space via a Dedicated Intergovernmental Service Agreement; or facilities used by ICE pursuant to Intergovernmental Service Agreements, which house only ICE detainees – typically these are operated by private contractors pursuant to their agreements with local governments.",Dedicated Intergovernmental Service Agreement,Office of Detention Oversight,2024-12-19,Pass,https://www.ice.gov/sites/default/files/images/detention/frmvlva.jpg,37.3024713,-78.3923813,https://www.openstreetmap.org/?mlat=37.3024713&mlon=-78.3923813&zoom=15,PRINCE EDWARD COUNTY (FARMVILLE),2025-02-10T10:44:09.000000+0000,"",43.6044600938967,false,0.0476190476190476,0.244047619047619,true,288.946428571429,296.107142857145,412.571428571432,459,45.7589285714286,17.797619047619,25.9553571428571,495.833333333339,187.214285714287,108.214285714286,160.598214285714,129.318452380952,585.3452380952407,"",""
AZ,United States,Florence,85232,3250 NORTH PINAL PARKWAY,AZ,United States,Phoenix,85004,2035 N. Central Avenue,Arizona,Phoenix.Outreach@ice.dhs.gov,Phoenix Field Office,PHO,Phoenix - ERO,(602) 257-5900,STAGING,"","",Office of Detention Oversight,2024-06-13,Pass,https://www.ice.gov/sites/default/files/images/detention/flo.jpg,33.0314508,-111.3873430,https://www.openstreetmap.org/?mlat=33.0314508&mlon=-111.3873430&zoom=15,FLORENCE STAGING FACILITY,2025-02-10T11:04:09.000000+0000,"",2.17070747834725,false,3.64583333333336,5.52380952380962,true,75.4761904761852,112.428571428562,156.556547619059,0,4.86904761904771,3.55059523809527,5.47023809523819,183.184523809549,97.3749999999925,48.5476190476167,35.1964285714275,15.955357142857,197.0744047618902,https://en.wikipedia.org/wiki/List_of_immigrant_detention_sites_in_the_United_States,""
OH,United States,Chardon,44024,12450 MERRITT DR,MI,United States,Detroit,48226,985 Michigan Avenue Suite 207,"Michigan, Ohio",Detroit.Outreach@ice.dhs.gov,Detroit Field Office,DET,Detroit - ERO,(313) 771-6601,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2025-01-30,Pass,https://www.ice.gov/sites/default/files/images/detention/dfGeauga.jpg,41.5824944,-81.2034066,https://www.openstreetmap.org/?mlat=41.5824944&mlon=-81.2034066&zoom=15,GEAUGA COUNTY JAIL,2025-04-01T05:38:01.000000+0000,"",45.6456043956044,true,1.0,7.88690476190476,true,12.3958333333333,20.4077380952381,34.1220238095238,0,1.69940476190476,1.875,0.976190476190476,37.139880952381,25.3214285714286,9.16071428571428,5.33630952380952,1.87202380952381,41.69047619047616,https://en.wikipedia.org/wiki/2012_Chardon_High_School_shooting,""
ND,United States,Grand Forks,58203,1701 NORTH WASHINGTON ST,MN,United States,Fort Snelling,55111,1 Federal Drive Suite 1601,"Iowa, Minnesota, Nebraska, North Dakota, South Dakota",StPaul.Outreach@ice.dhs.gov,St Paul Field Office,SPM,Fort Snelling - ERO,(612) 843-8600,USMS IGA,A USMS Intergovernmental Agreement in which ICE agrees to utilize an already established US Marshals Service contract.,United States Marshals Service Intergovernmental Agreement,Office of Detention Oversight,2024-07-11,Pass,https://www.ice.gov/assets/pages/detention/facilities/grandForksCC.jpg,47.9252104,-97.0306325,https://www.openstreetmap.org/?mlat=47.9252104&mlon=-97.0306325&zoom=15,GRAND FORKS COUNTY CORRECTIONAL FACILITY,2025-02-10T13:45:30.000000+0000,"",6.56810631229236,true,0.0327380952380952,0.157738095238095,true,3.35119047619048,4.20833333333334,5.03869047619048,0,0.440476190476191,0.244047619047619,0.461309523809524,6.60416666666668,1.54166666666667,1.88095238095238,4.05952380952381,0.267857142857143,7.75000000000001,https://en.wikipedia.org/wiki/List_of_South_Carolina_state_prisons,""
FL,United States,Moore Haven,33471,1297 East SR 78,FL,United States,Plantation,33324,865 SW 78th Avenue Suite 101,"Florida, Puerto Rico, U.S. Virgin Islands",Miami.Outreach@ice.dhs.gov,Miami Field Office,MIA,Plantation - ERO,(954) 236-4900,IGSA,"A publicly-owned facility operated by state/local government(s), or private contractors, in which ICE contracts for bed space via an Intergovernmental Service Agreement; or local jails used by ICE pursuant to Intergovernmental Service Agreements, which house both ICE and non-ICE detainees, typically county prisoners awaiting trial or serving short sentences, but sometimes also USMS prisoners.",Intergovernmental Service Agreement,"",2024-12-20,Pass,https://www.ice.gov/sites/default/files/images/detention/gladefl.jpg,26.8331174,-81.0931234,https://www.openstreetmap.org/?mlat=26.8331174&mlon=-81.0931234&zoom=15,GLADES COUNTY DETENTION CENTER,2025-02-10T11:06:57.000000+0000,"",22.8020833333333,true,0.220238095238095,0.0386904761904762,true,51.9583333333333,68.6726190476189,81.5625,500,9.30357142857143,6.58035714285714,4.48214285714286,100.523809523809,42.8928571428571,17.2797619047619,33.3630952380952,27.3541666666667,120.88988095238078,https://en.wikipedia.org/wiki/Glades_County_Detention_Center,https://www.wikidata.org/wiki/Q111181447
